_id,ltable_Id,rtable_Id,Id_Id_exm,Id_Id_anm,Id_Id_lev_dist,Id_Id_lev_sim,Source_Source_jac_qgm_3_qgm_3,Source_Source_cos_dlm_dc0_dlm_dc0,Source_Source_jac_dlm_dc0_dlm_dc0,Source_Source_mel,Source_Source_lev_dist,Source_Source_lev_sim,Source_Source_nmw,Source_Source_sw,Site_name_Site_name_jac_qgm_3_qgm_3,Site_name_Site_name_cos_dlm_dc0_dlm_dc0,Site_name_Site_name_jac_dlm_dc0_dlm_dc0,Site_name_Site_name_mel,Site_name_Site_name_lev_dist,Site_name_Site_name_lev_sim,Site_name_Site_name_nmw,Site_name_Site_name_sw,Address_Address_jac_qgm_3_qgm_3,Address_Address_cos_dlm_dc0_dlm_dc0,Address_Address_jac_dlm_dc0_dlm_dc0,Address_Address_mel,Address_Address_lev_dist,Address_Address_lev_sim,Address_Address_nmw,Address_Address_sw,Zip_Zip_exm,Zip_Zip_anm,Zip_Zip_lev_dist,Zip_Zip_lev_sim,Phone_Phone_exm,Phone_Phone_anm,Phone_Phone_lev_dist,Phone_Phone_lev_sim,Fax_Fax_jac_qgm_3_qgm_3,Fax_Fax_cos_dlm_dc0_dlm_dc0,Fax_Fax_jac_dlm_dc0_dlm_dc0,Fax_Fax_mel,Fax_Fax_lev_dist,Fax_Fax_lev_sim,Fax_Fax_nmw,Fax_Fax_sw,Program_Name_Program_Name_jac_qgm_3_qgm_3,Program_Name_Program_Name_cos_dlm_dc0_dlm_dc0,Program_Name_Program_Name_jac_dlm_dc0_dlm_dc0,Program_Name_Program_Name_mel,Program_Name_Program_Name_lev_dist,Program_Name_Program_Name_lev_sim,Program_Name_Program_Name_nmw,Program_Name_Program_Name_sw,Length_of_Day_Length_of_Day_jac_qgm_3_qgm_3,Length_of_Day_Length_of_Day_cos_dlm_dc0_dlm_dc0,Length_of_Day_Length_of_Day_jac_dlm_dc0_dlm_dc0,Length_of_Day_Length_of_Day_mel,Length_of_Day_Length_of_Day_lev_dist,Length_of_Day_Length_of_Day_lev_sim,Length_of_Day_Length_of_Day_nmw,Length_of_Day_Length_of_Day_sw,IDHS_Provider_ID_IDHS_Provider_ID_lev_dist,IDHS_Provider_ID_IDHS_Provider_ID_lev_sim,IDHS_Provider_ID_IDHS_Provider_ID_jar,IDHS_Provider_ID_IDHS_Provider_ID_jwn,IDHS_Provider_ID_IDHS_Provider_ID_exm,IDHS_Provider_ID_IDHS_Provider_ID_jac_qgm_3_qgm_3,Agency_Agency_jac_qgm_3_qgm_3,Agency_Agency_cos_dlm_dc0_dlm_dc0,Agency_Agency_mel,Agency_Agency_lev_dist,Agency_Agency_lev_sim,Neighborhood_Neighborhood_jac_qgm_3_qgm_3,Neighborhood_Neighborhood_cos_dlm_dc0_dlm_dc0,Neighborhood_Neighborhood_jac_dlm_dc0_dlm_dc0,Neighborhood_Neighborhood_mel,Neighborhood_Neighborhood_lev_dist,Neighborhood_Neighborhood_lev_sim,Neighborhood_Neighborhood_nmw,Neighborhood_Neighborhood_sw,Funded_Enrollment_Funded_Enrollment_jac_qgm_3_qgm_3,Funded_Enrollment_Funded_Enrollment_cos_dlm_dc0_dlm_dc0,Funded_Enrollment_Funded_Enrollment_jac_dlm_dc0_dlm_dc0,Funded_Enrollment_Funded_Enrollment_mel,Funded_Enrollment_Funded_Enrollment_lev_dist,Funded_Enrollment_Funded_Enrollment_lev_sim,Funded_Enrollment_Funded_Enrollment_nmw,Funded_Enrollment_Funded_Enrollment_sw,Program_Option_Program_Option_jac_qgm_3_qgm_3,Program_Option_Program_Option_cos_dlm_dc0_dlm_dc0,Program_Option_Program_Option_jac_dlm_dc0_dlm_dc0,Program_Option_Program_Option_mel,Program_Option_Program_Option_lev_dist,Program_Option_Program_Option_lev_sim,Program_Option_Program_Option_nmw,Program_Option_Program_Option_sw,Number_per_Site_EHS_Number_per_Site_EHS_lev_dist,Number_per_Site_EHS_Number_per_Site_EHS_lev_sim,Number_per_Site_EHS_Number_per_Site_EHS_jar,Number_per_Site_EHS_Number_per_Site_EHS_jwn,Number_per_Site_EHS_Number_per_Site_EHS_exm,Number_per_Site_EHS_Number_per_Site_EHS_jac_qgm_3_qgm_3,Number_per_Site_HS_Number_per_Site_HS_lev_dist,Number_per_Site_HS_Number_per_Site_HS_lev_sim,Number_per_Site_HS_Number_per_Site_HS_jar,Number_per_Site_HS_Number_per_Site_HS_jwn,Number_per_Site_HS_Number_per_Site_HS_exm,Number_per_Site_HS_Number_per_Site_HS_jac_qgm_3_qgm_3,Eearly_Head_Start_Fund_Eearly_Head_Start_Fund_jac_qgm_3_qgm_3,Eearly_Head_Start_Fund_Eearly_Head_Start_Fund_cos_dlm_dc0_dlm_dc0,Eearly_Head_Start_Fund_Eearly_Head_Start_Fund_jac_dlm_dc0_dlm_dc0,Eearly_Head_Start_Fund_Eearly_Head_Start_Fund_mel,Eearly_Head_Start_Fund_Eearly_Head_Start_Fund_lev_dist,Eearly_Head_Start_Fund_Eearly_Head_Start_Fund_lev_sim,Eearly_Head_Start_Fund_Eearly_Head_Start_Fund_nmw,Eearly_Head_Start_Fund_Eearly_Head_Start_Fund_sw,CC_fund_CC_fund_lev_dist,CC_fund_CC_fund_lev_sim,CC_fund_CC_fund_jar,CC_fund_CC_fund_jwn,CC_fund_CC_fund_exm,CC_fund_CC_fund_jac_qgm_3_qgm_3,Progmod_Progmod_lev_dist,Progmod_Progmod_lev_sim,Progmod_Progmod_jar,Progmod_Progmod_jwn,Progmod_Progmod_exm,Progmod_Progmod_jac_qgm_3_qgm_3,Website_Website_lev_dist,Website_Website_lev_sim,Website_Website_jar,Website_Website_jwn,Website_Website_exm,Website_Website_jac_qgm_3_qgm_3,Executive_Director_Executive_Director_jac_qgm_3_qgm_3,Executive_Director_Executive_Director_cos_dlm_dc0_dlm_dc0,Executive_Director_Executive_Director_mel,Executive_Director_Executive_Director_lev_dist,Executive_Director_Executive_Director_lev_sim,Center_Director_Center_Director_jac_qgm_3_qgm_3,Center_Director_Center_Director_cos_dlm_dc0_dlm_dc0,Center_Director_Center_Director_jac_dlm_dc0_dlm_dc0,Center_Director_Center_Director_mel,Center_Director_Center_Director_lev_dist,Center_Director_Center_Director_lev_sim,Center_Director_Center_Director_nmw,Center_Director_Center_Director_sw,ECE_Available_Programs_ECE_Available_Programs_jac_qgm_3_qgm_3,ECE_Available_Programs_ECE_Available_Programs_cos_dlm_dc0_dlm_dc0,ECE_Available_Programs_ECE_Available_Programs_jac_dlm_dc0_dlm_dc0,ECE_Available_Programs_ECE_Available_Programs_mel,ECE_Available_Programs_ECE_Available_Programs_lev_dist,ECE_Available_Programs_ECE_Available_Programs_lev_sim,ECE_Available_Programs_ECE_Available_Programs_nmw,ECE_Available_Programs_ECE_Available_Programs_sw,NAEYC_Valid_Until_NAEYC_Valid_Until_jac_qgm_3_qgm_3,NAEYC_Valid_Until_NAEYC_Valid_Until_cos_dlm_dc0_dlm_dc0,NAEYC_Valid_Until_NAEYC_Valid_Until_jac_dlm_dc0_dlm_dc0,NAEYC_Valid_Until_NAEYC_Valid_Until_mel,NAEYC_Valid_Until_NAEYC_Valid_Until_lev_dist,NAEYC_Valid_Until_NAEYC_Valid_Until_lev_sim,NAEYC_Valid_Until_NAEYC_Valid_Until_nmw,NAEYC_Valid_Until_NAEYC_Valid_Until_sw,Email_Address_Email_Address_lev_dist,Email_Address_Email_Address_lev_sim,Email_Address_Email_Address_jar,Email_Address_Email_Address_jwn,Email_Address_Email_Address_exm,Email_Address_Email_Address_jac_qgm_3_qgm_3,Ounce_of_Prevention_Description_Ounce_of_Prevention_Description_jac_qgm_3_qgm_3,Ounce_of_Prevention_Description_Ounce_of_Prevention_Description_cos_dlm_dc0_dlm_dc0,Ounce_of_Prevention_Description_Ounce_of_Prevention_Description_jac_dlm_dc0_dlm_dc0,Ounce_of_Prevention_Description_Ounce_of_Prevention_Description_mel,Ounce_of_Prevention_Description_Ounce_of_Prevention_Description_lev_dist,Ounce_of_Prevention_Description_Ounce_of_Prevention_Description_lev_sim,Ounce_of_Prevention_Description_Ounce_of_Prevention_Description_nmw,Ounce_of_Prevention_Description_Ounce_of_Prevention_Description_sw,Purple_binder_service_type_Purple_binder_service_type_jac_qgm_3_qgm_3,Purple_binder_service_type_Purple_binder_service_type_cos_dlm_dc0_dlm_dc0,Purple_binder_service_type_Purple_binder_service_type_jac_dlm_dc0_dlm_dc0,Purple_binder_service_type_Purple_binder_service_type_mel,Purple_binder_service_type_Purple_binder_service_type_lev_dist,Purple_binder_service_type_Purple_binder_service_type_lev_sim,Purple_binder_service_type_Purple_binder_service_type_nmw,Purple_binder_service_type_Purple_binder_service_type_sw,Column2_Column2_jac_qgm_3_qgm_3,Column2_Column2_cos_dlm_dc0_dlm_dc0,Column2_Column2_jac_dlm_dc0_dlm_dc0,Column2_Column2_mel,Column2_Column2_lev_dist,Column2_Column2_lev_sim,Column2_Column2_nmw,Column2_Column2_sw,label
2,2214,1880,0,0.8491418247515808,4.0,0.0,0.15,0.0,0.0,0.5221203565597534,25.0,0.32432432432432434,3.0,7.0,0.0,0.0,0.0,0.4015677571296692,56.0,0.125,-20.0,3.0,0.09302325581395349,0.22360679774997896,0.125,0.595984160900116,18.0,0.3076923076923077,-1.0,5.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.4234068691730499,29.0,0.09375,-12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,2214,2214,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,28.0,28.0,1.0,1.0,1.0,1.0,0.0,1.0,36.0,36.0,1.0,1.0,1.0,1.0,0.0,1.0,26.0,26.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,23.0,23.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
6,2214,2885,0,0.767417677642981,3.0,0.25,0.0784313725490196,0.0,0.0,0.5112146139144897,21.0,0.25,2.0,6.0,0.02197802197802198,0.0,0.0,0.5213243365287781,43.0,0.20370370370370372,-7.0,6.0,0.2978723404255319,0.4472135954999579,0.2857142857142857,0.7172594666481018,15.0,0.5161290322580645,7.0,15.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
13,2663,2663,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,36.0,36.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,16.0,16.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
18,3083,3027,0,0.9818358741485566,2.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,33.0,33.0,0.06349206349206349,0.0,0.0,0.5590372681617737,33.0,0.17500000000000004,-10.0,5.0,0.23255813953488372,0.4472135954999579,0.2857142857142857,0.6557692289352417,15.0,0.4642857142857143,6.0,8.0,1.0,1.0,0.0,1.0,0.0,0.9997519135042552,3.0,0.6666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,0
19,3083,3083,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,33.0,33.0,1.0,1.0,1.0,1.0,0.0,1.0,40.0,40.0,1.0,1.0,1.0,1.0,0.0,1.0,21.0,21.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,1
20,3083,2291,0,0.7431073629581577,4.0,0.0,0.06557377049180328,0.0,0.0,0.4985570013523102,27.0,0.18181818181818177,1.0,4.0,0.0,0.0,0.0,0.5322681665420532,32.0,0.19999999999999996,2.0,6.0,0.40625,0.25,0.14285714285714285,0.897857129573822,5.0,0.7619047619047619,14.0,15.0,1.0,1.0,0.0,1.0,0.0,0.7629200949869006,7.0,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
48,690,329,0,0.47681159420289854,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,37.0,37.0,0.2982456140350877,0.5070925528371099,0.3333333333333333,0.8375493884086609,20.0,0.5121951219512195,15.0,18.0,0.5652173913043478,0.5773502691896258,0.4,0.9513725638389587,4.0,0.7647058823529411,10.0,13.0,,,,,1.0,1.0,0.0,1.0,,,,,,,,,0.02857142857142857,0.0,0.0,0.5090909004211426,18.0,0.18181818181818177,-8.0,3.0,0.0,0.0,0.0,0.31437909603118896,27.0,0.09999999999999998,-10.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
52,515,516,0,0.998062015503876,1.0,0.6666666666666667,1.0,1.0,1.0,1.0,0.0,1.0,37.0,37.0,1.0,1.0,1.0,1.0,0.0,1.0,66.0,66.0,1.0,1.0,1.0,1.0,0.0,1.0,20.0,20.0,,,,,1.0,1.0,0.0,1.0,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
53,515,1161,0,0.4435831180017227,3.0,0.25,1.0,1.0,1.0,1.0,0.0,1.0,37.0,37.0,1.0,1.0,1.0,1.0,0.0,1.0,66.0,66.0,1.0,1.0,1.0,1.0,0.0,1.0,20.0,20.0,,,,,1.0,1.0,0.0,1.0,,,,,,,,,0.0,0.0,0.0,0.4000000059604645,10.0,0.0,0.0,1.0,0.4782608695652174,0.6666666666666667,0.5,0.8109243512153625,3.0,0.8235294117647058,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
58,3311,3311,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,33.0,33.0,1.0,1.0,1.0,1.0,0.0,1.0,37.0,37.0,1.0,1.0,1.0,1.0,0.0,1.0,20.0,20.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,16.0,16.0,1
73,953,953,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,37.0,37.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,,,,,1.0,1.0,0.0,1.0,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,23.0,23.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
